hit_id,x,y,z,volume_id,layer_id,module_id
89261,-350.846,355.73400000000004,221.0,13,6,1005
89310,-494.599,-50.9413,316.8,13,6,1016
89348,-310.226,-387.57,259.8,13,6,1026
89433,415.395,-277.712,333.2,13,6,1046
89486,365.624,336.686,362.0,13,6,1063
89522,70.4357,495.10900000000004,340.8,13,6,1071
89531,-38.2869,496.75699999999995,308.4,13,6,1074
89545,-153.849,473.543,340.8,13,6,1077
89682,-241.079,-438.167,394.6,13,6,1106
89711,-14.9405,-499.24199999999996,452.2,13,6,1112
89859,235.421,442.32199999999995,408.7,13,6,1145
89892,58.3159,495.658,394.9,13,6,1150
89923,-243.457,440.45599999999996,392.11400000000003,13,6,1157
89936,-339.849,370.652,412.6,13,6,1160
89995,-495.11199999999997,-68.5338,474.8,13,6,1172
90063,-51.0456,-494.31699999999995,514.4,13,6,1189
90074,98.1338,-491.843,489.2,13,6,1192
90082,154.755,-473.385,538.4,13,6,1194
90083,141.94799999999998,-475.61300000000006,486.8,13,6,1194
90096,272.849,-418.50800000000004,501.2,13,6,1197
90102,331.716,-372.38800000000003,540.8,13,6,1199
90178,380.673,324.506,497.0,13,6,1218
90202,103.947,490.355,478.4,13,6,1226
90264,-467.346,174.56599999999997,482.0,13,6,1244
90280,-497.75199999999995,-57.3061,647.914,13,6,1250
90316,-307.403,-394.67800000000005,600.6,13,6,1260
90322,-275.061,-417.776,628.6,13,6,1261
90415,492.69,-96.6983,623.4,13,6,1285
90580,-429.649,-254.518,701.68,13,6,1333
90698,479.70099999999996,132.04,685.0,13,6,1369
90803,-459.273,200.49400000000003,722.2,13,6,1399
90861,-198.84400000000002,-459.968,781.4,13,6,1419
90990,-168.158,474.065,872.6,13,6,1467
91077,-117.73700000000001,-484.66,961.8,13,6,1499
91103,176.03599999999997,-469.684,980.4,13,6,1506
91181,185.976,464.421,880.533,13,6,1536
91188,64.9268,496.88,896.8,13,6,1539
91278,-282.418,-411.402,1013.8,13,6,1573
91286,-128.486,-483.42900000000003,1050.6,13,6,1577
91303,122.54899999999999,-486.695,1034.4,13,6,1583
91380,76.4258,496.298,994.2,13,6,1617
91384,19.8222,504.69300000000004,1013.8,13,6,1618
91531,629.9119999999999,-208.543,-1060.0,13,8,46
91536,639.981,-172.828,-991.0,13,8,47
91568,372.283,549.451,-1050.2,13,8,67
91587,81.5507,656.413,-1039.0,13,8,75
91628,-495.61300000000006,436.199,-1001.4,13,8,91
91668,-431.526,-501.555,-944.4,13,8,116
91673,-276.08799999999997,-597.659,-885.0,13,8,121
91680,-22.0135,-661.23,-897.943,13,8,127
91743,603.553,267.87,-904.0,13,8,160
91789,-286.97,594.832,-890.8,13,8,186
91826,-655.778,33.4636,-954.4,13,8,204
91875,-300.63599999999997,-592.012,-773.24,13,8,222
91923,503.777,-429.149,-810.2,13,8,244
91958,659.699,78.7303,-831.1139999999999,13,8,257
91971,603.606,279.632,-801.2,13,8,262
91994,343.279,566.63,-840.6,13,8,272
92046,-642.499,151.145,-771.2,13,8,303
92157,268.031,-600.303,-702.1,13,8,339
92164,398.531,-528.379,-755.6,13,8,342
92190,605.898,-257.518,-730.0,13,8,351
92228,503.68699999999995,422.639,-757.6,13,8,369
92351,-620.351,-238.407,-573.0,13,8,414
92413,566.244,-349.005,-646.8,13,8,450
92451,605.024,274.09,-594.6,13,8,466
92480,310.54200000000003,584.594,-630.6,13,8,477
92618,116.412,-647.447,-528.8,13,8,539
92680,626.14,-196.071,-466.4,13,8,557
92908,-531.2769999999999,-392.392,-393.4,13,8,623
93029,570.741,336.19599999999997,-423.4,13,8,672
93051,443.695,491.264,-400.2,13,8,677
93093,-98.6542,656.952,-371.2,13,8,691
93105,-175.028,640.198,-424.8,13,8,693
93149,-568.89,335.744,-380.2,13,8,706
93247,-224.77200000000002,-621.53,-337.92,13,8,734
93266,1.86863,-658.7819999999999,-332.4,13,8,740
93292,507.855,-421.70599999999996,-286.8,13,8,754
93358,545.297,371.54,-334.8,13,8,775
93389,242.62599999999998,611.317,-322.8,13,8,785
93398,187.993,633.247,-267.6,13,8,786
93404,137.00799999999998,641.7180000000001,-351.6,13,8,788
93485,-660.081,43.0036,-312.0,13,8,815
93554,-225.203,-624.7,-185.0,13,8,836
93564,-31.4835,-662.23,-204.2,13,8,841
93645,653.638,109.71799999999999,-219.8,13,8,870
93656,634.115,197.702,-173.0,13,8,872
93793,-601.279,281.85,-187.4,13,8,911
93932,483.064,-450.54699999999997,-61.6,13,8,957
93955,617.9540000000001,-224.709,-126.4,13,8,964
93968,656.8839999999999,-55.9342,-148.0,13,8,968
93979,655.4910000000001,57.2943,-107.2,13,8,971
94024,307.938,582.8380000000001,-88.0,13,8,987
94033,248.75400000000002,607.811,-145.9,13,8,989
94048,-6.17968,659.434,-116.8,13,8,995
94069,-119.61,647.336,-110.8,13,8,998
94090,-296.35900000000004,585.562,-49.6,13,8,1003
94128,-650.7090000000001,121.40299999999999,-130.0,13,8,1017
94242,396.536,-532.703,-51.0,13,8,1056
94376,203.146,629.0840000000001,12.6,13,8,1092
94389,21.8942,664.29,-17.88,13,8,1096
94408,-209.63099999999997,628.922,-15.0,13,8,1102
94484,-660.965,21.581,31.8,13,8,1122
94533,-368.119,-549.341,66.4,13,8,1138
94649,656.847,9.08837,72.4,13,8,1174
94796,-608.409,253.42700000000002,55.6,13,8,1218
95083,-245.81599999999997,615.3,207.0,13,8,1307
95113,-502.63599999999997,430.134,250.0,13,8,1315
95158,-631.856,-191.988,323.6,13,8,1331
95183,-503.60699999999997,-422.767,285.45,13,8,1338
95195,-367.629,-549.812,352.8,13,8,1342
95244,304.949,-582.496,272.4,13,8,1360
95284,609.56,-251.55200000000002,271.2,13,8,1371
95314,641.948,160.762,271.8,13,8,1381
95322,609.2090000000001,245.755,322.8,13,8,1384
95360,180.27900000000002,637.05,303.6,13,8,1398
95370,129.83,644.216,313.2,13,8,1400
95414,-385.79699999999997,534.783,302.4,13,8,1413
95579,525.75,-400.733,443.8,13,8,1469
95663,-96.415,656.8919999999999,409.0,13,8,1507
95677,-267.344,603.589,457.0,13,8,1512
95720,-662.195,46.81399999999999,379.0,13,8,1529
95773,-288.541,-589.4780000000001,518.9,13,8,1549
95795,241.908,-613.133,471.2,13,8,1562
95882,516.091,414.18,485.6,13,8,1592
95893,466.394,467.3,476.0,13,8,1594
95902,377.214,540.592,544.1,13,8,1597
95938,18.1441,655.758,524.0,13,8,1607
95984,-576.896,320.95799999999997,551.6,13,8,1624
96013,-658.635,-60.2866,630.6,13,8,1634
96069,-46.6964,-658.962,595.8,13,8,1657
96072,49.7689,-661.047,655.08,13,8,1659
96080,257.411,-612.7130000000001,663.4,13,8,1664
96184,117.272,651.725,629.4,13,8,1706
96301,19.6138,-661.4639999999999,699.6,13,8,1760
96324,292.404,-593.263,771.85,13,8,1767
96523,-386.024,-536.2330000000001,795.8,13,8,1852
96525,-341.969,-567.744,834.6,13,8,1853
96594,635.105,-198.778,837.5,13,8,1882
96744,-619.582,-226.63,900.2180000000001,13,8,1944
96754,-530.896,-386.871,938.16,13,8,1949
96850,642.423,153.537,912.0,13,8,1993
96934,-595.614,284.758,956.0,13,8,2033
96984,-349.365,-561.4580000000001,1058.0,13,8,2057
96998,99.2369,-656.967,1040.54,13,8,2068
107678,-458.225,-683.6410000000001,-981.4,17,2,19
107720,634.4019999999999,-525.0930000000001,-1003.0,17,2,47
107756,772.966,281.559,-1003.0,17,2,67
107770,507.815,643.722,-992.2,17,2,78
107777,328.785,750.2760000000001,-1067.8,17,2,83
107894,249.555,-782.421,-889.2,17,2,156
107936,782.587,-252.55,-921.6,17,2,174
108148,683.313,-458.57599999999996,-797.0,17,2,289
108209,176.56900000000002,804.975,-861.8,17,2,326
108262,-715.187,411.721,-840.2,17,2,350
108290,-811.679,-116.346,-758.8,17,2,363
108293,-804.079,-170.66,-715.6,17,2,364
108351,341.38199999999995,-742.107,-715.6,17,2,399
108587,426.44300000000004,-701.622,-580.2,17,2,521
108893,815.166,-94.1224,-542.0,17,2,658
108917,739.507,349.935,-531.2,17,2,669
108958,-40.451,820.587,-466.4,17,2,691
109015,-730.14,365.116,-477.2,17,2,712
109040,-822.1560000000001,-29.0382,-395.8,17,2,721
109118,-43.9106,-823.7460000000001,-385.0,17,2,749
109131,161.132,-807.3639999999999,-439.0,17,2,754
109201,621.2,539.101,-428.2,17,2,794
109238,192.024,798.701,-406.6,17,2,806
109360,-188.766,-796.822,-260.4,17,2,866
109407,645.1030000000001,-502.36800000000005,-357.6,17,2,888
109594,-236.985,-785.954,-233.0,17,2,985
109665,780.2719999999999,-263.185,-157.4,17,2,1014
109674,821.0089999999999,-22.6839,-187.1,17,2,1020
109685,807.0369999999999,170.967,-222.2,17,2,1024
109726,375.736,734.235,-243.8,17,2,1041
109729,297.752,768.992,-157.4,17,2,1043
109737,223.292,792.3660000000001,-243.8,17,2,1045
109740,248.558,780.533,-189.8,17,2,1045
109808,-725.405,387.414,-179.0,17,2,1071
109811,-724.247,388.945,-233.0,17,2,1071
109823,-805.497,156.197,-179.0,17,2,1077
109931,463.416,-674.638,-76.0,17,2,1122
109986,811.355,99.369,-130.0,17,2,1143
110026,329.87199999999996,746.1569999999999,-116.5,17,2,1163
110063,-195.889,795.472,-140.8,17,2,1175
110084,-453.05400000000003,679.671,-65.2,17,2,1182
110326,165.892,802.1410000000001,16.2,17,2,1287
110335,-27.8474,822.008,-27.0,17,2,1291
110347,-185.53,799.3380000000001,-16.2,17,2,1295
110411,-818.722,92.4962,37.8,17,2,1318
110473,-476.68,-662.312,86.8,17,2,1339
110582,769.525,283.73900000000003,108.4,17,2,1387
110702,-710.775,412.356,76.0,17,2,1430
111099,408.24199999999996,-712.9069999999999,346.8,17,2,1600
111127,791.1439999999999,-218.908,346.8,17,2,1615
111153,775.008,255.283,336.0,17,2,1627
111188,322.55,750.572,271.2,17,2,1643
111227,-344.022,741.304,260.4,17,2,1659
111293,-760.69,-307.416,395.8,17,2,1688
111321,-396.79400000000004,-718.313,449.8,17,2,1701
111348,76.21600000000001,-819.81,428.2,17,2,1712
111423,771.196,290.75,406.6,17,2,1747
111445,520.221,640.025,449.8,17,2,1757
111470,89.7868,819.5039999999999,395.8,17,2,1768
111501,-358.173,740.1039999999999,395.8,17,2,1779
111533,-794.549,202.253,439.0,17,2,1796
111635,618.789,-534.695,552.8,17,2,1847
111836,-323.467,-753.4830000000001,647.7,17,2,1943
111934,674.3580000000001,470.783,612.6,17,2,1992
111974,-54.731,818.2719999999999,666.6,17,2,2012
111992,-409.034,708.9789999999999,580.2,17,2,2021
112002,-650.423,501.365,623.4,17,2,2028
112089,-91.5282,-815.914,737.2,17,2,2068
112177,554.109,605.674,694.0,17,2,2116
112252,-823.023,-36.0044,786.2,17,2,2161
112296,-42.0406,-824.181,829.4,17,2,2189
112311,399.801,-719.118,840.2,17,2,2200
112386,120.744,810.572,775.4,17,2,2248
112522,131.02200000000002,-805.398,889.2,17,2,2314
112539,505.81,-645.197,943.2,17,2,2323
112560,747.9069999999999,-326.969,910.8,17,2,2333
112712,-455.202,-686.47,992.2,17,2,2419
112719,-396.07599999999996,-718.855,1035.4,17,2,2421
112770,751.702,-326.421,1046.2,17,2,2453
112818,472.333,670.442,1024.6,17,2,2479
112983,794.456,-642.589,-1078.6,17,4,60
112985,818.967,-610.56,-1003.0,17,4,61
113706,968.648,318.755,-683.2,17,4,540
113831,-996.375,-215.262,-655.8,17,4,614
113879,507.81,-886.927,-601.8,17,4,659
113919,1003.27,205.862,-666.6,17,4,689
113969,90.0106,1020.03,-601.8,17,4,720
114034,-949.0419999999999,369.912,-601.8,17,4,752
114061,-1007.98,-169.97299999999998,-509.6,17,4,764
114206,657.747,773.4069999999999,-542.0,17,4,858
114224,306.72,971.929,-477.2,17,4,867
114351,-18.9511,-1021.65,-374.2,17,4,950
114384,834.322,-595.368,-449.8,17,4,973
114573,-225.523,-993.8939999999999,-292.8,17,4,1097
114585,85.3174,-1018.5,-325.2,17,4,1104
114644,1012.45,91.9727,-271.2,17,4,1143
114758,-861.82,541.854,-292.8,17,4,1203
114891,978.9680000000001,-299.195,-200.6,17,4,1285
114913,1004.6,168.80599999999998,-168.2,17,4,1297
114952,209.453,996.707,-233.0,17,4,1326
114975,-319.789,971.4860000000001,-168.2,17,4,1338
115084,-42.0814,-1021.07,-151.6,17,4,1405
115089,117.625,-1013.65,-119.2,17,4,1409
115204,323.38599999999997,963.671,-151.6,17,4,1475
115217,124.66799999999999,1007.99,-151.6,17,4,1480
115259,-695.52,741.717,-86.8,17,4,1501
115272,-863.42,539.985,-130.0,17,4,1507
115482,53.6467,1021.61,16.2,17,4,1633
115492,-102.65100000000001,1015.92,-27.0,17,4,1637
115495,-125.24600000000001,1016.98,-27.0,17,4,1637
115562,-1000.46,216.995,48.6,17,4,1667
115611,-632.133,-801.5310000000001,108.4,17,4,1694
115823,-778.081,661.903,97.6,17,4,1807
115996,574.262,845.297,211.4,17,4,1924
116279,-493.165,889.3739999999999,325.2,17,4,2103
116418,549.095,-862.993,428.2,17,4,2180
116451,1016.61,-103.196,449.8,17,4,2202
116486,931.313,414.05699999999996,428.2,17,4,2215
116513,525.758,879.505,428.2,17,4,2229
116602,-954.828,-357.63,520.4,17,4,2289
116618,-393.23,-938.8810000000001,563.6,17,4,2309
116703,966.1339999999999,334.333,498.8,17,4,2364
116784,-0.0183017,1015.55,498.8,17,4,2395
116793,-187.558,1000.96,531.2,17,4,2399
116833,-877.3510000000001,523.714,552.8,17,4,2419
117188,715.96,-727.2869999999999,694.0,17,4,2641
117224,882.382,511.369,758.8,17,4,2673
117282,-626.207,799.9680000000001,737.2,17,4,2715
117288,-670.7260000000001,765.66,726.4,17,4,2716
117367,-344.656,-962.8839999999999,818.6,17,4,2766
117460,887.378,506.63300000000004,797.0,17,4,2825
117499,-190.452,1003.82,851.0,17,4,2855
117615,-166.641,-1008.52,921.6,17,4,2922
117706,811.2510000000001,618.65,900.0,17,4,2980
117736,111.773,1011.33,964.8,17,4,3000
117863,-220.62099999999998,-999.028,1067.8,17,4,3073
118007,-1022.28,15.3443,981.4,17,4,3192
35369,100.93700000000001,-55.4811,-129.947,8,6,282
40682,48.8235,-166.236,-305.248,8,8,180
112794,807.615,153.576,1067.8,17,2,2464
38584,-105.527,-48.4728,217.952,8,6,524
116313,-961.5089999999999,340.99300000000005,282.0,17,4,2120
110972,-670.5239999999999,472.246,243.8,17,2,1549
112428,-729.2769999999999,382.293,861.8,17,2,2271
112226,-462.01300000000003,675.32,672.4,17,2,2142
115624,-425.836,-925.699,151.6,17,4,1700
108043,-761.084,292.83,-910.8,17,2,234
110049,-5.2624699999999995,816.2080000000001,-151.6,17,2,1171
113288,-912.929,445.158,-900.0,17,4,294
116800,-295.29900000000004,972.434,498.8,17,4,2402
108388,811.8560000000001,125.584,-683.2,17,2,423
116795,-248.743,990.804,563.6,17,4,2400
107937,776.8430000000001,-249.445,-964.8,17,2,175
109588,-469.42699999999996,-673.1610000000001,-218.6,17,2,979
112745,314.231,-759.003,1013.8,17,2,2438
93020,646.997,129.153,-367.0,13,8,667
79100,328.965,146.265,-707.543,13,4,200
43239,109.131,-134.143,53.9146,8,8,575
114410,1015.9,102.051,-395.8,17,4,991
117230,781.2719999999999,657.9639999999999,732.88,17,4,2677
85784,-256.14099999999996,429.087,-848.6,13,6,222
108050,-820.086,10.9388,-954.0,17,2,240
96166,393.289,529.245,648.6,13,8,1699
79845,-305.502,-188.019,-393.4,13,4,342
39404,-19.8239,-114.39200000000001,387.14,8,6,636
85438,253.96599999999998,-433.67800000000005,-930.133,13,6,104
92806,-227.00799999999998,616.4590000000001,-538.0,13,8,593
81561,-60.5441,-356.395,-53.4,13,4,573
116051,-658.6160000000001,777.0110000000001,218.6,17,4,1956
96641,396.316,526.3330000000001,845.6,13,8,1903
115284,-953.666,355.305,-86.8,17,4,1512
42494,-39.4785,-167.423,-25.6906,8,8,485
108527,-698.166,-434.62300000000005,-666.6,17,2,491
90954,243.801,436.16900000000004,813.457,13,6,1457
71724,-198.30900000000003,170.296,-836.6,13,2,116
116078,-1016.93,-67.4469,282.0,17,4,1978
90717,325.035,379.756,765.7,13,6,1376
116452,1021.34,-84.9572,385.0,17,4,2202
42230,-44.818999999999996,165.268,-132.156,8,8,452
39648,-116.294,-3.27359,455.50699999999995,8,6,677
86359,-401.532,-301.05400000000003,-490.4,13,6,398
44021,20.434,170.171,94.8344,8,8,681
95801,321.964,-576.423,536.4,13,8,1564
116130,-111.715,-1011.34,260.4,17,4,2012
93421,-29.0727,656.235,-304.8,13,8,792
90779,-345.70599999999996,363.32199999999995,722.95,13,6,1394
34615,-116.947,-2.54473,-155.562,8,6,209
25431,-6.51193,31.5533,256.219,8,2,173
110385,-641.249,519.16,-48.6,17,2,1307
112990,918.209,-453.70099999999996,-1064.2,17,4,65
116639,89.6951,-1012.35,563.6,17,4,2321
88377,377.208,336.17800000000005,-16.2,13,6,828
91399,-274.392,421.07099999999997,1058.4,13,6,1626
26133,70.757,16.3105,-385.265,8,4,50
96773,-308.803,-582.191,957.6,13,8,1956
92081,-650.707,-101.05799999999999,-757.6,13,8,309
87413,281.176,-411.754,-201.8,13,6,652
112120,665.579,-482.66,762.4,17,2,2088
95548,140.257,-643.56,386.2,13,8,1458
91850,-599.41,-272.348,-797.3,13,8,212
82898,-272.836,-230.44099999999997,338.1,13,4,735
44662,-173.485,0.6076239999999999,270.452,8,8,781
78301,-83.696,245.649,1009.6,13,2,833
117885,663.62,-781.385,1024.6,17,4,3095
117125,-687.066,-748.049,726.4,17,4,2605
115834,-935.575,410.895,138.1,17,4,1814
89793,503.871,-38.7405,405.4,13,6,1130
45928,97.9742,140.17700000000002,453.332,8,8,1065
109172,821.1439999999999,-21.9219,-451.96,17,2,780
113181,532.802,-866.805,-889.2,17,4,204
87015,-319.41,-386.491,-315.086,13,6,557
96339,524.163,-398.13699999999994,703.12,13,8,1775
117623,43.2409,-1014.79,900.0,17,4,2928
39365,-102.17,-53.7937,365.425,8,6,628
33348,83.0036,-81.1354,-419.626,8,6,20
108373,737.3380000000001,-354.483,-726.4,17,2,412
38944,-111.068,34.0854,267.133,8,6,570
115777,223.347,994.7560000000001,65.2,17,4,1781
115888,-601.656,-827.966,254.6,17,4,1847
116014,19.8972,1021.49,179.0,17,4,1938
115724,970.809,305.368,65.2,17,4,1756
77618,258.665,33.7172,723.1,13,2,701
87324,-466.04,-191.138,-152.6,13,6,629
75877,227.205,126.59899999999999,229.05700000000002,13,2,504
77310,189.875,-177.60299999999998,576.6,13,2,656
18794,27.974,15.8762,-82.7312,8,2,90
89396,95.2539,-491.875,297.0,13,6,1036
79535,-184.16,-305.514,-534.8,13,4,290
90854,-309.982,-392.05199999999996,852.2,13,6,1416
78826,362.51,37.0371,-813.08,13,4,141
46034,-165.986,40.6675,455.134,8,8,1089
44471,112.227,129.659,200.959,8,8,752
115154,1015.39,-96.0905,-76.0,17,4,1442
92513,-227.33700000000002,619.425,-585.0,13,8,491
86619,-498.407,-79.7708,-371.8,13,6,470
78895,-139.359,333.73,-844.4,13,4,158
112801,740.7139999999999,356.164,1078.6,17,2,2469
33766,-93.5922,67.1068,-410.173,8,6,99
116646,333.715,-959.71,559.28,17,4,2327
112018,-761.865,309.569,591.0,17,2,2033
115601,-878.194,-522.2719999999999,61.6,17,4,1685
96939,-639.691,166.30599999999998,900.96,13,8,2036
18867,14.8529,27.7419,-85.4787,8,2,91
87253,-229.33,442.208,-328.8,13,6,611
117059,-593.6659999999999,827.9630000000001,634.2,17,4,2562
92068,-656.89,-9.44582,-755.2,13,8,307
92267,10.2283,656.954,-734.2860000000001,13,8,383
42477,-52.0133,-163.852,-0.706543,8,8,484
71290,76.2325,248.11,-1010.8,13,2,29
44796,83.6155,-149.955,271.02299999999997,8,8,806
115183,670.365,767.9810000000001,-126.76,17,4,1465
25720,-1.2414399999999999,-34.2642,411.852,8,2,197
84438,-173.685,313.66700000000003,761.2,13,4,999
111296,-739.58,-359.895,439.0,17,2,1689
95780,-92.0052,-650.403,521.0,13,8,1554
89189,93.9171,490.67400000000004,191.0,13,6,993
87528,336.11400000000003,371.11800000000005,-181.4,13,6,674
83344,98.4399,-347.586,389.5,13,4,801
112056,-612.196,-547.951,683.2,17,2,2054
83578,-299.191,204.66099999999997,459.4,13,4,835
96253,-659.4689999999999,29.7654,652.2,13,8,1734
117171,432.186,-922.931,762.4,17,4,2633
39408,-23.8958,-114.22399999999999,404.598,8,6,636
114294,-995.2760000000001,-229.43900000000002,-406.6,17,4,918
116055,-699.215,742.74,222.2,17,4,1957
111298,-715.605,-409.505,363.4,17,2,1690
39344,-115.833,10.6777,279.887,8,6,624
96931,-597.675,281.822,972.0,13,8,2033
116611,-622.06,-803.127,488.0,17,4,2303
41651,72.512,155.214,-201.40200000000002,8,8,365
115295,-1020.84,6.23569,-151.6,17,4,1520
27499,-12.446,70.5997,-208.864,8,4,153
26137,66.7348,24.976999999999997,-408.07800000000003,8,4,50
87547,167.74099999999999,471.129,-157.4,13,6,679
85702,473.164,-158.043,-835.4,13,6,192
77368,219.387,145.102,625.44,13,2,664
38424,-30.7877,112.236,151.089,8,6,510
109517,-452.62199999999996,679.8810000000001,-303.6,17,2,942
113263,-175.206,1001.4,-900.0,17,4,271
92715,625.525,195.528,-553.4,13,8,567
108992,-517.797,630.969,-477.2,17,2,704
94969,600.498,-282.96299999999997,163.4,13,8,1268
89220,-59.0174,495.244,200.0,13,6,997
80435,-77.8978,353.108,-298.8,13,4,436
41197,92.5435,144.82299999999998,-239.095,8,8,286
92786,2.83792,658.071,-525.2,13,8,587
73465,-161.128,-208.89,-247.4,13,2,326
117139,-375.86300000000006,-949.3539999999999,694.0,17,4,2613
36033,57.6243,-101.535,-5.463080000000001,8,6,330
90908,484.63800000000003,-118.663,827.5139999999999,13,6,1441
112866,-752.4760000000001,325.137,1024.6,17,2,2513
21053,-16.7544,27.8535,-45.2555,8,2,110
85139,-492.524,-77.7697,-1000.94,13,6,3
85510,371.48,328.4,-966.8,13,6,127
115115,661.574,-779.148,-65.2,17,4,1423
95863,623.58,205.703,485.6,13,8,1587
108360,618.1080000000001,-535.285,-769.6,17,2,407
108079,-704.775,-418.98199999999997,-840.2,17,2,251
115540,-827.4119999999999,602.2040000000001,-48.6,17,4,1657
113218,994.069,206.62900000000002,-921.6,17,4,234
108330,-97.4083,-814.2180000000001,-769.6,17,2,388
72641,-239.645,-107.947,-391.343,13,2,243
42930,-133.64600000000002,108.575,-70.8361,8,8,538
117543,-918.7280000000001,441.764,818.6,17,4,2878
79785,-328.07599999999996,142.39,-515.6,13,4,333
115765,585.572,830.722,108.4,17,4,1772
111038,-588.001,-571.613,325.2,17,2,1575
25836,49.3828,-51.9921,-432.56,8,4,12
33841,-86.95299999999999,-76.0792,-308.865,8,6,110
33398,100.36,59.0658,-451.351,8,6,31
41107,143.12,-94.0238,-261.548,8,8,266
45221,95.8967,-141.679,319.405,8,8,885
113533,-723.2330000000001,725.784,-861.8,17,4,437
114057,-1012.57,-94.4899,-531.2,17,4,763
94503,-624.851,-199.05,98.0,13,8,1128
117810,-1023.63,-39.1711,1057.0,17,4,3041
41248,-12.8999,171.399,-234.21900000000002,8,8,294
78691,-195.57299999999998,305.555,-885.943,13,4,103
81438,-348.418,75.2759,-122.8,13,4,559
71246,252.486,-82.0121,-993.4,13,2,18
94904,29.4167,-659.243,200.0,13,8,1251
113787,-376.282,944.309,-704.8,17,4,580
92106,-437.635,-494.026,-670.84,13,8,320
25988,-72.0312,10.1657,-437.673,8,4,32
88284,464.82300000000004,-197.567,48.6,13,6,814
85395,-258.345,-428.332,-874.08,13,6,91
73491,-13.6115,-262.3,-157.4,13,2,330
107951,816.045,3.95258,-921.6,17,2,181
25128,-30.1144,-10.6274,241.19,8,2,161
107704,202.03,-797.922,-1078.6,17,2,35
111711,288.013,763.6560000000001,552.8,17,2,1884
91421,-453.935,213.72099999999998,1082.2,13,6,1633
38832,49.5223,105.48200000000001,233.074,8,6,556
94262,476.06800000000004,-459.602,9.3,13,8,1059
31532,-43.4741,-56.7087,159.369,8,4,293
113994,-412.899,938.299,-612.6,17,4,732
94354,379.913,542.112,34.2,13,8,1087
81217,347.25199999999995,78.1959,-124.0,13,4,535
40359,149.089,-85.0111,-418.38,8,8,111
96902,-227.69799999999998,616.305,918.0,13,8,2021
113018,910.664,460.32,-992.2,17,4,88
113959,449.272,913.765,-591.0,17,4,712
113151,-144.4,-1008.6,-954.0,17,4,187
111477,20.1734,821.455,460.6,17,2,1770
26316,-64.9903,-32.3177,-321.062,8,4,67
108126,301.418,-762.175,-818.6,17,2,278
77949,-189.08900000000003,186.856,772.467,13,2,755
115698,990.186,-251.88400000000001,125.37100000000001,17,4,1742
113007,1022.35,29.2943,-992.2,17,4,77
21734,-15.8563,-27.2584,51.1514,8,2,115
71928,36.5128,253.928,-749.7139999999999,13,2,150
92990,615.242,-236.125,-428.2,13,8,658
34516,-22.3879,113.34700000000001,-241.363,8,6,197
93867,-351.19,-556.015,-132.4,13,8,935
92394,111.90899999999999,-650.572,-624.257,13,8,437
116330,-1018.44,-50.838,460.6,17,4,2130
80123,-360.602,47.7792,-433.0,13,4,391
108222,-91.0622,814.163,-807.8,17,2,333
109721,414.153,713.1389999999999,-157.4,17,2,1040
84404,95.1835,346.35400000000004,764.5,13,4,992
83991,-297.487,-203.91299999999998,576.6,13,4,902
91951,658.577,-34.6446,-793.4,13,8,255
96768,-347.014,-559.564,979.2,13,8,1955
95437,-600.846,277.30400000000003,322.8,13,8,1421
110698,-675.2660000000001,462.835,76.0,17,2,1429
77928,-55.4364,254.75599999999997,817.4,13,2,752
107671,-698.26,-434.402,-1078.6,17,2,11
27469,25.5745,68.4222,-186.458,8,4,151
86587,-426.397,255.912,-553.6,13,6,462
83355,137.961,-334.07599999999996,457.6,13,4,802
91824,-638.911,152.222,-958.8,13,8,201
79177,-330.913,137.686,-711.2,13,4,221
109964,797.4839999999999,-170.278,-140.8,17,2,1137
87592,-85.2158,494.95300000000003,-176.6,13,6,685
94479,-664.7339999999999,0.96267,49.8,13,8,1122
117587,-712.919,-724.826,895.68,17,4,2908
83832,200.31900000000002,299.256,567.5,13,4,877
95423,-444.73400000000004,485.898,284.4,13,8,1415
92632,256.29900000000004,-603.692,-518.48,13,8,543
109775,-320.579,757.431,-200.6,17,2,1058
113075,-652.107,788.163,-1021.0,17,4,131
116575,-1004.15,188.15400000000002,363.4,17,4,2276
78199,-11.274000000000001,-262.844,1021.0,13,2,810
80402,105.70700000000001,341.522,-262.8,13,4,432
116498,770.61,668.529,449.8,17,4,2222
89377,-63.8479,-497.227,327.6,13,6,1032
92284,-309.582,580.842,-688.0,13,8,391
38202,39.6227,-108.054,209.265,8,6,484
86738,401.871,-305.026,-375.4,13,6,499
95030,377.03,544.885,182.6,13,8,1291
115941,878.775,-516.547,200.6,17,4,1888
117342,-924.302,-438.075,861.8,17,4,2747
96875,286.82,590.609,903.6,13,8,2008
91052,-419.80400000000003,-263.626,887.55,13,6,1490
116472,971.419,320.203,417.4,17,4,2212
79399,160.374,327.52099999999996,-609.3,13,4,262
107859,-452.45099999999996,-684.9810000000001,-943.2,17,2,139
110161,-584.615,-581.649,-48.6,17,2,1215
73102,52.4645,-252.03400000000002,-349.2,13,2,292
96054,-274.89,-601.995,638.2,13,8,1651
117932,763.1560000000001,680.071,992.2,17,4,3134
86006,-184.354,461.462,-740.4,13,6,298
85014,320.005,-170.16099999999997,1080.4,13,4,1144
108035,-623.2330000000001,530.845,-916.2,17,2,227
112655,-517.7330000000001,638.613,910.8,17,2,2383
40009,-2.18532,-172.558,-476.32599999999996,8,8,20
35046,-61.6273,98.273,-210.203,8,6,252
