start,end
22785,36298
22785,37089
22785,37121
22785,37797
22785,37835
22785,38811
22785,38828
22785,38832
22785,39554
22785,41197
22785,41206
22785,41651
22785,42138
22785,42746
22785,42760
22785,43419
22785,43968
22785,43995
22785,44471
22785,45630
22785,45928
22785,71671
22785,73675
22785,73694
22785,73706
22785,74219
22785,74811
22785,74827
22785,75437
22792,28117
22792,28131
22792,28145
22792,28169
22792,29156
22792,29164
22792,29170
22792,30262
22792,30269
22792,30270
22792,30304
22792,31811
22792,34943
22792,35519
22792,35521
22792,35524
22792,35543
22792,36288
22792,36298
22792,37089
22792,37797
22792,38811
22792,38828
22792,39536
22792,41197
22792,41206
22792,41628
22792,42112
22792,42138
22792,42746
22792,42760
22792,43419
22792,43968
22792,44471
22792,45630
22792,45928
22792,71279
22792,71661
22792,73660
22792,73663
22792,73675
22792,73694
22792,74219
22792,74811
22792,74827
22792,75900
22792,76766
22792,77373
22792,77896
22831,28117
22831,28131
22831,28145
22831,28169
22831,29156
22831,29164
22831,29170
22831,30262
22831,30269
22831,30270
22831,30304
22831,31811
22831,32253
22831,34943
22831,35519
22831,35521
22831,35524
22831,35543
22831,36288
22831,36298
22831,37089
22831,37797
22831,38811
22831,38828
22831,39536
22831,41197
22831,41206
22831,41628
22831,42112
22831,42138
22831,42746
22831,42760
22831,43419
22831,43968
22831,44471
22831,45630
22831,45928
22831,71661
22831,73660
22831,73663
22831,73675
22831,73694
22831,74219
22831,74811
22831,74827
22831,75900
22831,76766
22831,77373
22831,77896
22846,28245
22846,28248
22846,28250
22846,28255
22846,29256
22846,30376
22846,30400
22846,30402
22846,30435
22846,31238
22846,31846
22846,34516
22846,34994
22846,35014
22846,35606
22846,36384
22846,36394
22846,36422
22846,37230
22846,37880
22846,37890
22846,38403
22846,38854
22846,40154
22846,41236
22846,41240
22846,41248
22846,41684
22846,42226
22846,42828
22846,42836
22846,42846
22846,43536
22846,44021
22846,44026
22846,44042
22846,45359
22846,45361
22846,72902
22846,72908
22846,74266
22846,74915
22846,74940
22846,75964
22846,75994
22846,76827
22846,77136
22846,77137
22846,77149
22846,77928
22851,29256
22851,30376
22851,30400
22851,30402
22851,30435
22851,31238
22851,31846
22851,35606
22851,36384
22851,36394
22851,36422
22851,37230
22851,37880
22851,37890
22851,38403
22851,38854
22851,41236
22851,41240
22851,41248
22851,41684
22851,42226
22851,42828
22851,42836
22851,42846
22851,43536
22851,44021
22851,44026
22851,44042
22851,45359
22851,45361
22851,72902
22851,72908
22851,74266
22851,74915
22851,74940
22851,75964
22851,75994
22851,76827
22851,77136
22851,77137
22851,77149
22851,77928
22869,28248
22869,29256
22869,29258
22869,30346
22869,30376
22869,30400
22869,30435
22869,31238
22869,31846
22869,34494
22869,34495
22869,34994
22869,35583
22869,35606
22869,36384
22869,36394
22869,37863
22869,37880
22869,37890
22869,38403
22869,38854
22869,40154
22869,40471
22869,41236
22869,41248
22869,41684
22869,42794
22869,42828
22869,42836
22869,44021
22869,44026
22869,44042
22869,45359
22869,45361
22869,71928
22869,72206
22869,72902
22869,72908
22869,74266
22869,74870
22869,74915
22869,75964
22869,76827
22869,77136
22869,77137
22935,29237
22935,29256
22935,29258
22935,30346
22935,30376
22935,31229
22935,34494
22935,34495
22935,35583
22935,36346
22935,36384
22935,37850
22935,37863
22935,37880
22935,38403
22935,40137
22935,40471
22935,41214
22935,41236
22935,42184
22935,42794
22935,44007
22935,44016
22935,44021
22935,44026
22935,44512
22935,45359
22935,45361
22935,71928
22935,72200
22935,72206
22935,72889
22935,72902
22935,74266
22935,74870
22935,75927
22935,75941
22935,75947
22935,75964
22935,77136
22935,77137
22953,29237
22953,29258
22953,30319
22953,30346
22953,31229
22953,35583
22953,36346
22953,37121
22953,37835
22953,37850
22953,37863
22953,38832
22953,39554
22953,40137
22953,40471
22953,41214
22953,41651
22953,42184
22953,42794
22953,43995
22953,44007
22953,44016
22953,44512
22953,72200
22953,72206
22953,72889
22953,73706
22953,74870
22953,75437
22953,75927
22953,75941
22953,75947
22972,28245
22972,28248
22972,28250
22972,28255
22972,29256
22972,30376
22972,30400
22972,30402
22972,30435
22972,31238
22972,31846
22972,34516
22972,34994
22972,35014
22972,35606
22972,36384
22972,36394
22972,36422
22972,37230
22972,37880
22972,37890
22972,38403
22972,38854
22972,40154
22972,41236
22972,41240
22972,41248
22972,41684
22972,42226
22972,42828
22972,42836
22972,42846
22972,43536
22972,44021
22972,44026
22972,44042
22972,45359
22972,45361
22972,71473
22972,72902
22972,72908
22972,74266
22972,74915
22972,74940
22972,75964
22972,75994
22972,76827
22972,77136
22972,77137
22972,77149
22972,77928
22983,29256
22983,30376
22983,30400
22983,30402
22983,30435
22983,31238
22983,31846
22983,34994
22983,35014
22983,35606
22983,36384
22983,36394
22983,36422
22983,37230
22983,37880
22983,37890
22983,38403
22983,38854
22983,41236
22983,41240
22983,41248
22983,41684
22983,42226
22983,42828
22983,42836
22983,42846
22983,43536
22983,44021
22983,44026
22983,44042
22983,45359
22983,45361
22983,72902
22983,72908
22983,74266
22983,74915
22983,74940
22983,75964
22983,75994
22983,76827
22983,77136
22983,77137
22983,77149
22983,77928
23064,28273
23064,29338
23064,29375
23064,30481
23064,31329
23064,31881
23064,31890
23064,35025
23064,35028
23064,35046
23064,35649
23064,36432
23064,36462
23064,36470
23064,37946
23064,38424
23064,38434
23064,38874
23064,39267
23064,39876
23064,40886
23064,41262
23064,41265
23064,42230
23064,42235
23064,42250
23064,42892
23064,43570
23064,44568
23064,45382
23064,45394
23064,73309
23064,73334
23064,74324
23064,74328
23064,74968
23064,74975
23064,75500
23064,76007
23064,76459
23064,76838
23064,77699
23064,78124
23064,78301
23065,29338
23065,29375
23065,30481
23065,31329
23065,31881
23065,31890
23065,32346
23065,35025
23065,35028
23065,35649
23065,36432
23065,36462
23065,36470
23065,37946
23065,38424
23065,38434
23065,38874
23065,39267
23065,39876
23065,40886
23065,41262
23065,41265
23065,42230
23065,42235
23065,42250
23065,42892
23065,43570
23065,44568
23065,45382
23065,45394
23065,73309
23065,73334
23065,74324
23065,74328
23065,74968
23065,74975
23065,75500
23065,76007
23065,76459
23065,76838
23065,77699
23065,78124
23065,78301
23250,28309
23250,29375
23250,29406
23250,29421
23250,29426
23250,29447
23250,30520
23250,31329
23250,31907
23250,31921
23250,34558
23250,35046
23250,35649
23250,35674
23250,35676
23250,36470
23250,36499
23250,36517
23250,37291
23250,38434
23250,39284
23250,39876
23250,40886
23250,42298
23250,42301
23250,42892
23250,42912
23250,43570
23250,45994
23250,73334
23250,73791
23250,74968
23250,74975
23250,76025
23250,77724
23250,77949
23250,78124
23250,78314
23258,29375
23258,29406
23258,30481
23258,30520
23258,31329
23258,31881
23258,31890
23258,31907
23258,32346
23258,32350
23258,35649
23258,36462
23258,36470
23258,36499
23258,37291
23258,37946
23258,38434
23258,38874
23258,39267
23258,39284
23258,39876
23258,39884
23258,40886
23258,42250
23258,42892
23258,42912
23258,43570
23258,44568
23258,45394
23258,73334
23258,74324
23258,74328
23258,74968
23258,74975
23258,76007
23258,76025
23258,76459
23258,76838
23258,77699
23258,78124
23330,28347
23330,28357
23330,28367
23330,29475
23330,30576
23330,31418
23330,31987
23330,31988
23330,31991
23330,34147
23330,35078
23330,35081
23330,35087
23330,36557
23330,36574
23330,37341
23330,38510
23330,38524
23330,38932
23330,38934
23330,38944
23330,39336
23330,40915
23330,41310
23330,41320
23330,42337
23330,42981
23330,43606
23330,45067
23330,45075
23330,45709
23330,45718
23330,45723
23330,46036
23330,72261
23330,72961
23330,72962
23330,72974
23330,73373
23330,74401
23330,74410
23330,75573
23330,75579
23330,76902
23330,77466
23330,77469
23330,77746
23330,77968
23368,29475
23368,30576
23368,31418
23368,31987
23368,31988
23368,31991
23368,35078
23368,35081
23368,35087
23368,36557
23368,36574
23368,37341
23368,38510
23368,38524
23368,38932
23368,38934
23368,38944
23368,39336
23368,40915
23368,41310
23368,41320
23368,42337
23368,42981
23368,43606
23368,45067
23368,45075
23368,45709
23368,45718
23368,45723
23368,46036
23368,72261
23368,72961
23368,72962
23368,72974
23368,73373
23368,74401
23368,74410
23368,75573
23368,75579
23368,76902
23368,77466
23368,77469
23368,77746
23368,77968
23492,28404
23492,29525
23492,29623
23492,30679
23492,30692
23492,33800
23492,33801
23492,34615
23492,35741
23492,36629
23492,37381
23492,38062
23492,39344
23492,39648
23492,39924
23492,39930
23492,40207
23492,42993
23492,43650
23492,44662
23492,45102
23492,46034
23492,71990
23492,75062
23492,75621
23492,76531
23492,76917
23536,29475
23536,29525
23536,30576
23536,31418
23536,31987
23536,31988
23536,31991
23536,35741
23536,36557
23536,36574
23536,37341
23536,38510
23536,38524
23536,38932
23536,38934
23536,38944
23536,39336
23536,40915
23536,42337
23536,42981
23536,42993
23536,45067
23536,45075
23536,45709
23536,45718
23536,45723
23536,46034
23536,46036
23536,72261
23536,72974
23536,73373
23536,74401
23536,74410
23536,75579
23536,76531
23536,76902
23536,77466
23536,77469
23536,77746
23536,77968
23606,29731
23606,30794
23606,31516
23606,31517
23606,31519
23606,31520
23606,32443
23606,36719
23606,37475
23606,38100
23606,38594
23606,39007
23606,39365
23606,43706
23606,44242
23606,45129
23606,72663
23606,73463
23606,75137
23606,76963
23652,29769
23652,29789
23652,31539
23652,31540
23652,31555
23652,32074
23652,32804
23652,35232
23652,35893
23652,35896
23652,35935
23652,36744
23652,37509
23652,38621
23652,38631
23652,39021
23652,39688
23652,41872
23652,41877
23652,42457
23652,42472
23652,42477
23652,42482
23652,42487
23652,43136
23652,43724
23652,44264
23652,45150
23652,45496
23652,45502
23652,73046
23652,73482
23652,73950
23652,73963
23652,73971
23652,74547
23652,74566
23652,75165
23652,75702
23652,76182
23652,76972
23652,76973
23652,77259
23652,77526
23652,78004
23652,78006
23653,30784
23653,31520
23653,31532
23653,32056
23653,32804
23653,37475
23653,37490
23653,38129
23653,39007
23653,39021
23653,39678
23653,43136
23653,43706
23653,43724
23653,44242
23653,44730
23653,45129
23653,45496
23653,45775
23653,74547
23653,75137
23653,75702
23653,76147
23653,76153
23653,76963
23653,77259
23653,77526
23653,78004
23653,78006
23693,31539
23693,31540
23693,31555
23693,32074
23693,32804
23693,37509
23693,38621
23693,38631
23693,39021
23693,39688
23693,42477
23693,43136
23693,43724
23693,44264
23693,45150
23693,45496
23693,45502
23693,73950
23693,73971
23693,74547
23693,74566
23693,75165
23693,75702
23693,76182
23693,76972
23693,76973
23693,77259
23693,77526
23693,78004
23693,78006
23796,29887
23796,30851
23796,30864
23796,30874
23796,31583
23796,31592
23796,32118
23796,35957
23796,37553
23796,37558
23796,37565
23796,38178
23796,38642
23796,38667
23796,39418
23796,42507
23796,42536
23796,43779
23796,44299
23796,44301
23796,44303
23796,44761
23796,45517
23796,73491
23796,74605
23796,75743
23796,75748
23796,76210
23796,76989
23796,77817
23796,78199
23872,31652
23872,32164
23872,38704
23872,43239
23872,43256
23872,43276
23872,45226
23872,75259
23872,77031
23872,77310
23872,78047
23894,31021
23894,31672
23894,32178
23894,32869
23894,37674
23894,37684
23894,37690
23894,38724
23894,39473
23894,39770
23894,42605
23894,42617
23894,42624
23894,43881
23894,43885
23894,44388
23894,45557
23894,74094
23894,74681
23894,74695
23894,75809
23894,76288
23894,77052
23894,77329
23894,78063
23894,78242
23978,30075
23978,31021
23978,31680
23978,31700
23978,32579
23978,32869
23978,36120
23978,36152
23978,36163
23978,37684
23978,37690
23978,38752
23978,39141
23978,42617
23978,42624
23978,42663
23978,43885
23978,44860
23978,45266
23978,45877
23978,74112
23978,74695
23978,74727
23978,76320
23978,77052
23978,78063
23978,78242
24100,30184
24100,31120
24100,31750
24100,31770
24100,36233
24100,37038
24100,38342
24100,39187
24100,39190
24100,41609
24100,41621
24100,42718
24100,43934
24100,45307
24100,45917
24100,73229
24100,73232
24100,73238
24100,73243
24100,73650
24100,74178
24100,75362
24100,75877
24100,77092
24100,77368
24100,77642
24100,77644
24110,30270
24110,31770
24110,32253
24110,36233
24110,36288
24110,36298
24110,37089
24110,37797
24110,38342
24110,39190
24110,39536
24110,42112
24110,42138
24110,42746
24110,42760
24110,43419
24110,43968
24110,44471
24110,45307
24110,45630
24110,45928
24110,73238
24110,73243
24110,73650
24110,73660
24110,73663
24110,73675
24110,74811
24110,75900
24110,76766
24110,77092
24110,77373
24110,77896
24128,30262
24128,31120
24128,31750
24128,31770
24128,32253
24128,35524
24128,36233
24128,36288
24128,38342
24128,39187
24128,39190
24128,39536
24128,41609
24128,41610
24128,41619
24128,41621
24128,41628
24128,42112
24128,42718
24128,45307
24128,45917
24128,73229
24128,73232
24128,73238
24128,73243
24128,73650
24128,73660
24128,73663
24128,74178
24128,75877
24128,75900
24128,76766
24128,77092
24128,77368
24128,77373
24128,77642
24128,77644
24128,77896
24184,29164
24184,30269
24184,30270
24184,30304
24184,30319
24184,31811
24184,35543
24184,36298
24184,37089
24184,37121
24184,37797
24184,37835
24184,38811
24184,38828
24184,38832
24184,39554
24184,41197
24184,41206
24184,41651
24184,42138
24184,42746
24184,42760
24184,43419
24184,43968
24184,43995
24184,44471
24184,45630
24184,45928
24184,73675
24184,73694
24184,73706
24184,74219
24184,74811
24184,74827
24184,75437
24214,32671
24214,32686
24214,37850
24214,37863
24214,38403
24214,44007
24214,44016
24214,44021
24214,44026
24214,44512
24214,45359
24214,45361
24214,75927
24214,75941
24214,75947
24214,75964
24214,77136
24214,77137
24313,31329
24313,31907
24313,31921
24313,32346
24313,32350
24313,36470
24313,36499
24313,36517
24313,37291
24313,38434
24313,39284
24313,39876
24313,39884
24313,42298
24313,42301
24313,42892
24313,42912
24313,43570
24313,45994
24313,73334
24313,73791
24313,74968
24313,74975
24313,76025
24313,77724
24313,77949
24313,78124
24313,78314
24341,31329
24341,31907
24341,31921
24341,32346
24341,32350
24341,38434
24341,39284
24341,39876
24341,39884
24341,43570
24341,45994
24341,74968
24341,74975
24341,76025
24341,77724
24341,77949
24341,78124
24341,78314
24346,31329
24346,31907
24346,31921
24346,32346
24346,32350
24346,38434
24346,39284
24346,39876
24346,39884
24346,43570
24346,45994
24346,74968
24346,74975
24346,76025
24346,77724
24346,77949
24346,78124
24346,78314
24349,31907
24349,31921
24349,31942
24349,32350
24349,36499
24349,36517
24349,37291
24349,39284
24349,39310
24349,39311
24349,39884
24349,42298
24349,42301
24349,42912
24349,42930
24349,45994
24349,46011
24349,73791
24349,74364
24349,76025
24349,77453
24349,77724
24349,77949
24349,78314
24379,30481
24379,31329
24379,31881
24379,31890
24379,32346
24379,36470
24379,37946
24379,38424
24379,38434
24379,38874
24379,39267
24379,39876
24379,42230
24379,42235
24379,42250
24379,42892
24379,43570
24379,44568
24379,45382
24379,45394
24379,74324
24379,74328
24379,74968
24379,74975
24379,75500
24379,76007
24379,76459
24379,76838
24379,77699
24379,78124
24379,78301
24403,31921
24403,31942
24403,35674
24403,36517
24403,39310
24403,39311
24403,41727
24403,42298
24403,42301
24403,42930
24403,43606
24403,45994
24403,46011
24403,72961
24403,73791
24403,74364
24403,75573
24403,77453
24403,77724
24403,77949
24403,78314
24433,30576
24433,31418
24433,31987
24433,31988
24433,31991
24433,36557
24433,36574
24433,37341
24433,38510
24433,38524
24433,38932
24433,38934
24433,38944
24433,39336
24433,42337
24433,42981
24433,43606
24433,45067
24433,45075
24433,45709
24433,45718
24433,45723
24433,46036
24433,72961
24433,72962
24433,73373
24433,74401
24433,74410
24433,75573
24433,75579
24433,76902
24433,77466
24433,77469
24433,77746
24433,77968
24497,30576
24497,31418
24497,31987
24497,31988
24497,31991
24497,36557
24497,36574
24497,37341
24497,38510
24497,38524
24497,38932
24497,38934
24497,38944
24497,39336
24497,42337
24497,42981
24497,42993
24497,45067
24497,45075
24497,45709
24497,45718
24497,45723
24497,46034
24497,46036
24497,73373
24497,74401
24497,74410
24497,75579
24497,76531
24497,76902
24497,77466
24497,77469
24497,77746
24497,77968
24507,30576
24507,31418
24507,31987
24507,31988
24507,31991
24507,35741
24507,36557
24507,36574
24507,37341
24507,38510
24507,38524
24507,38932
24507,38934
24507,38944
24507,39336
24507,42337
24507,42981
24507,42993
24507,45067
24507,45075
24507,45709
24507,45718
24507,45723
24507,46034
24507,46036
24507,73373
24507,74401
24507,74410
24507,75579
24507,76531
24507,76902
24507,77466
24507,77469
24507,77746
24507,77968
24621,32074
24621,32804
24621,38621
24621,38631
24621,39021
24621,39688
24621,45150
24621,45496
24621,45502
24621,76972
24621,76973
24621,77259
24621,77526
24621,78004
24621,78006
24642,32056
24642,32074
24642,32804
24642,38621
24642,39021
24642,39678
24642,39688
24642,45150
24642,45496
24642,45775
24642,76147
24642,76153
24642,76972
24642,77259
24642,77526
24642,78004
24642,78006
24663,32118
24663,38642
24663,39404
24663,39408
24663,39418
24663,44761
24663,45517
24663,76210
24663,76633
24663,76989
24663,77817
24663,78199
24691,32838
24691,38667
24691,45531
24750,31672
24750,31700
24750,32178
24750,32869
24750,38724
24750,39473
24750,44388
24750,44860
24750,45557
24750,77052
24750,77329
24750,78063
24750,78242
24789,32579
24789,33136
24789,39141
24789,45877
24800,31700
24800,32579
24800,33136
24800,38752
24800,39141
24800,44860
24800,45266
24800,45877
24800,76320
24849,33142
24849,77618
24878,33152
24878,39536
24878,45917
24878,77368
24878,77373
24878,77642
24878,77644
24878,77896
24914,33176
24914,39554
24947,32671
24947,32686
24947,38403
24947,44007
24947,44016
24947,44512
24947,45359
24947,45361
24947,75927
24947,75941
24947,75947
24947,75964
24947,77136
24947,77137
25027,32350
25027,33211
25027,39876
25027,39884
25027,77699
25027,78124
25191,77817
25191,78199
25274,39770
25431,78301
25449,33211
25449,39876
25449,39884
25449,77699
25449,78124
26167,71290
26310,33276
26310,71529
26310,78530
26316,33276
26316,71529
26376,33317
26482,71279
26593,33496
26593,71990
26655,33544
26655,71182
26722,40009
26722,72703
26722,79269
26722,79272
26758,33348
26758,72085
26758,78787
26891,33407
26891,33714
26891,71279
26891,71671
26912,33714
26912,34056
26912,34495
26912,40137
26912,40471
26912,71290
26912,71671
26912,71928
26912,72200
26912,72206
26912,78662
26912,79399
26912,79702
26922,40154
26922,71928
26922,72206
26922,78662
26922,78883
26952,33451
26952,71473
26952,78895
27022,34147
27022,40207
27022,40915
27022,72261
27022,72974
27022,79177
27022,79185
27022,79461
27022,79785
27036,27054
27036,33800
27036,33801
27036,39924
27036,39930
27036,40948
27036,71990
27036,72000
27036,72626
27036,78523
27036,79478
27054,33800
27054,33801
27054,39924
27054,39930
27054,40948
27054,71990
27054,72000
27054,72626
27054,78523
27054,79478
27094,33841
27094,34213
27094,34652
27094,40256
27094,40978
27094,71529
27094,72641
27094,72649
27094,72663
27094,78530
27094,79217
27094,79513
27094,79845
27094,80153
27094,80179
27187,34721
27187,34734
27187,40009
27187,40663
27187,41026
27187,41461
27187,71366
27187,72693
27187,73073
27187,79252
27187,79878
27187,80214
27278,34343
27278,34352
27278,40341
27278,40724
27278,41097
27278,41510
27278,41524
27278,72085
27278,73130
27278,73137
27278,73141
27278,73146
27278,73160
27278,78787
27278,79925
27278,79936
27359,33999
27359,40087
27359,41147
27359,71880
27359,71883
27359,73206
27359,78626
27359,79100
27359,80000
27359,80005
27418,33694
27418,41197
27418,41206
27418,71279
27418,71661
27418,79674
27418,80013
27418,80370
27453,33714
27453,34056
27453,40137
27453,41197
27453,41206
27453,41214
27453,71290
27453,71671
27453,72200
27453,72889
27453,79399
27453,80034
27469,33714
27469,34056
27469,34494
27469,34495
27469,40137
27469,40471
27469,41214
27469,71290
27469,71671
27469,71928
27469,72200
27469,72206
27469,72889
27469,78662
27469,79399
27469,79702
27469,80034
27479,33714
27479,34056
27479,34494
27479,34495
27479,40137
27479,40471
27479,41214
27479,41651
27479,71671
27479,71928
27479,72200
27479,72206
27479,72889
27479,78662
27479,79399
27479,79702
27479,80034
27479,80402
27479,80807
27499,40154
27499,71473
27499,72908
27499,79720
27499,79745
27664,34620
27664,34637
27664,40948
27664,40950
27664,71529
27664,72000
27664,72626
27664,72641
27664,72642
27664,74461
27664,78523
27664,78530
27664,79217
27664,80153
27664,80975
27676,34615
27676,34620
27676,34637
27676,39930
27676,40948
27676,40950
27676,72000
27676,72626
27676,72642
27676,74461
27676,78523
27676,79478
27676,80975
27676,81450
27694,34651
27694,34652
27694,40256
27694,40978
27694,72641
27694,72649
27694,72663
27694,78530
27694,79217
27694,79513
27694,79845
27694,80153
27694,80179
27758,34685
27758,35212
27758,35896
27758,41004
27758,41856
27758,42457
27758,73046
27758,73463
27758,73465
27758,74547
27758,79533
27758,79535
27758,81538
27797,34721
27797,35232
27797,40287
27797,41026
27797,41461
27797,41872
27797,41877
27797,42472
27797,42490
27797,72339
27797,72693
27797,73073
27797,73482
27797,73950
27797,73963
27797,73971
27797,73976
27797,74566
27797,79252
27797,79528
27797,79878
27797,80214
27797,80599
27797,81044
27797,81054
27797,81058
27797,81068
27797,81561
27830,34734
27830,35267
27830,40009
27830,40663
27830,41461
27830,72693
27830,72703
27830,73073
27830,73491
27830,73976
27830,79252
27830,79269
27830,79272
27830,80214
27830,81068
27830,81561
27831,34734
27831,35267
27831,35929
27831,40663
27831,41461
27831,42490
27831,42494
27831,42507
27831,72693
27831,72703
27831,73073
27831,73491
27831,73976
27831,79252
27831,79269
27831,79272
27831,80214
27831,81068
27831,81561
27857,34778
27857,40682
27857,40691
27932,34811
27932,35347
27932,35362
27932,36056
27932,40341
27932,40724
27932,41097
27932,41510
27932,41524
27932,41978
27932,43276
27932,72085
27932,73130
27932,73137
27932,73141
27932,73146
27932,73160
27932,74059
27932,78787
27932,79925
27932,79936
27932,80659
27932,82566
27947,34811
27947,35347
27947,35362
27947,40341
27947,40724
27947,41097
27947,41510
27947,41524
27947,41978
27947,72085
27947,73130
27947,73137
27947,73141
27947,73146
27947,73160
27947,74059
27947,78787
27947,79925
27947,79936
27947,80659
27956,34343
27956,34352
27956,34811
27956,35347
27956,35362
27956,40341
27956,40724
27956,41097
27956,41510
27956,41524
27956,72085
27956,73130
27956,73137
27956,73141
27956,73146
27956,73160
27956,74059
27956,78787
27956,79925
27956,79936
27956,80659
27983,28013
27983,35369
27983,35390
27983,36120
27983,41107
27983,41541
27983,42605
27983,42617
27983,42624
27983,72439
27983,73584
27983,74094
27983,74681
27983,74695
27983,79318
27983,79622
27983,79943
27983,80281
27983,80286
27983,81163
27983,81651
27983,81652
27983,82176
28013,35369
28013,35390
28013,41107
28013,41541
28013,42605
28013,42617
28013,42624
28013,72439
28013,73584
28013,74094
28013,74681
28013,74695
28013,79318
28013,79622
28013,79943
28013,80281
28013,80286
28013,81163
28013,81651
28013,81652
28013,82176
28044,34866
28044,35416
28044,40765
28044,72807
28044,74112
28044,79334
28044,79636
28044,81179
28046,34879
28046,35458
28046,41147
28046,41585
28046,42660
28046,72818
28046,73198
28046,74730
28046,75324
28046,78626
28046,78826
28046,81207
28046,81217
28046,82208
28052,34879
28052,35458
28052,41147
28052,41585
28052,42073
28052,71880
28052,72818
28052,73198
28052,73206
28052,74167
28052,74730
28052,78626
28052,78826
28052,80743
28052,81207
28052,81217
28101,34912
28101,34920
28101,34929
28101,35479
28101,41170
28101,41609
28101,41610
28101,41619
28101,41621
28101,42718
28101,71883
28101,73229
28101,73232
28101,73238
28101,73243
28101,73650
28101,74178
28101,79100
28101,79372
28101,79655
28101,80000
28101,80005
28101,80009
28101,80364
28101,80745
28101,80775
28101,81230
28101,82634
28117,34920
28117,34929
28117,34943
28117,35519
28117,35521
28117,35524
28117,41610
28117,41619
28117,41621
28117,41628
28117,42112
28117,42138
28117,42746
28117,42760
28117,43419
28117,73238
28117,73243
28117,73650
28117,73660
28117,73663
28117,73675
28117,74811
28117,79674
28117,80013
28117,80364
28117,80370
28117,80775
28117,80781
28117,81769
28119,34912
28119,34920
28119,34929
28119,35519
28119,35521
28119,35524
28119,41170
28119,41609
28119,41610
28119,41619
28119,41621
28119,41628
28119,42112
28119,42718
28119,73229
28119,73232
28119,73238
28119,73243
28119,73650
28119,73660
28119,73663
28119,74178
28119,79372
28119,79655
28119,79674
28119,80009
28119,80013
28119,80364
28119,80370
28119,80775
28131,34920
28131,34929
28131,34943
28131,35519
28131,35521
28131,35524
28131,41610
28131,41619
28131,41621
28131,41628
28131,42112
28131,42138
28131,42746
28131,42760
28131,43419
28131,73238
28131,73243
28131,73650
28131,73660
28131,73663
28131,73675
28131,74811
28131,79674
28131,80013
28131,80364
28131,80370
28131,80775
28131,80781
28131,81769
28145,34920
28145,34929
28145,34943
28145,35519
28145,35521
28145,35524
28145,41610
28145,41619
28145,41621
28145,41628
28145,42112
28145,42138
28145,42746
28145,42760
28145,43419
28145,73238
28145,73243
28145,73650
28145,73660
28145,73663
28145,73675
28145,74811
28145,79674
28145,80013
28145,80364
28145,80370
28145,80775
28145,80781
28145,81769
28169,34943
28169,35519
28169,35521
28169,35543
28169,41197
28169,41206
28169,41628
28169,42112
28169,42138
28169,73660
28169,73663
28169,73675
28169,73694
28169,74219
28169,74811
28169,74827
28169,79674
28169,80013
28169,80370
28169,80386
28169,80781
28169,81270
28169,81769
28169,81775
28245,34994
28245,35014
28245,35025
28245,35028
28245,35606
28245,36432
28245,41240
28245,41248
28245,41262
28245,41265
28245,41684
28245,42226
28245,42230
28245,42235
28245,42828
28245,42836
28245,42846
28245,72908
28245,73309
28245,74915
28245,74940
28245,75500
28245,79720
28245,79745
28245,80435
28245,80856
28245,81326
28245,81341
28245,81851
28248,34516
28248,34994
28248,35014
28248,35606
28248,41236
28248,41240
28248,41248
28248,41684
28248,42226
28248,42836
28248,72902
28248,72908
28248,74266
28248,74915
28248,74940
28248,78883
28248,79710
28248,79720
28248,80435
28248,81326
28250,34516
28250,34994
28250,35014
28250,35025
28250,35028
28250,35606
28250,36432
28250,41240
28250,41248
28250,41262
28250,41265
28250,41684
28250,42226
28250,42230
28250,42235
28250,42828
28250,42836
28250,72908
28250,73309
28250,74915
28250,74940
28250,79720
28250,79745
28250,80435
28250,80856
28250,81326
28250,81341
28250,81851
28255,34516
28255,34994
28255,35014
28255,35025
28255,35028
28255,35606
28255,40154
28255,41240
28255,41248
28255,41262
28255,41265
28255,41684
28255,42226
28255,42230
28255,42235
28255,72908
28255,73309
28255,74915
28255,74940
28255,79720
28255,79745
28255,80435
28255,80856
28255,81326
28255,81341
28255,81851
28273,34516
28273,35014
28273,35025
28273,35028
28273,41240
28273,41262
28273,41265
28273,42226
28273,42230
28273,42235
28273,42250
28273,73309
28273,74324
28273,74328
28273,74940
28273,78895
28273,79745
28273,80435
28273,80856
28273,81341
28273,81358
28273,81851
28309,35046
28309,35649
28309,35674
28309,35676
28309,36470
28309,36499
28309,36517
28309,40886
28309,42298
28309,42301
28309,42892
28309,42912
28309,43570
28309,73334
28309,73791
28309,74968
28309,74975
28309,78691
28309,79756
28309,80469
28309,81871
28347,35078
28347,35081
28347,35087
28347,40915
28347,41310
28347,41320
28347,41727
28347,42930
28347,72961
28347,72962
28347,72974
28347,73373
28347,74364
28347,79177
28347,79461
28347,79772
28347,79785
28347,80905
28347,81402
28357,35078
28357,35081
28357,35087
28357,40915
28357,41310
28357,41320
28357,41727
28357,42930
28357,72961
28357,72962
28357,72974
28357,73373
28357,74364
28357,79177
28357,79461
28357,79772
28357,79785
28357,80905
28357,81402
28367,35078
28367,35081
28367,35087
28367,40915
28367,41310
28367,41320
28367,41727
28367,72961
28367,72962
28367,72974
28367,73373
28367,74364
28367,79177
28367,79461
28367,79772
28367,79785
28367,80905
28367,81402
28404,39924
28404,40207
28404,71990
28404,72261
28404,74410
28404,79185
28404,80119
28404,80123
28404,80940
28404,81416
28404,81438
28514,35804
28514,36719
28514,42404
28514,72641
28514,72649
28514,72663
28514,76125
28514,79217
28514,79513
28514,79845
